condition,condition_tier,target,representation,reports,min_cluster_size,min_samples,true_bugs,predicted_clusters,raw_structural_clusters,noise_points,matrix_sha256,partition_sha256,epsilon,relative_validity_hdbscan,persistence,single_cluster_correction,purity,inverse_purity,f_measure,adjusted_rand_index,pairwise_average_precision,pairwise_same_bug_pairs,pairwise_different_bug_pairs,num_overcount,num_undercount,num_completely_lost
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,2,1,6,14,8,6,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,dc1ac322d1182d9fd032e4053258c8359567d58bcb70c4a880fd6473aac64853,0.0,0.5448349395512702,1.0,False,1.0,0.72549,0.8108,0.7231892195395845,1.0,225,1050,3,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,2,2,6,7,6,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,f4b09f4003cb7af5b4c147d5f7121acbed31839c421b099d0dfb922698a97450,0.0,0.6650081766351821,0.1280153320446986,False,1.0,0.94118,0.9654,0.9411764705882353,1.0,225,1050,1,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,2,3,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7264973510474189,0.18336519940146,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,2,5,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7233956363483364,0.1419802581274566,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,3,1,6,9,7,2,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,ef2f8dafb0558108d2483d1f0e0064d9871a74e60ec5dcfcefd203fa8eeb632e,0.0,0.6178129229782942,0.1312229334278178,False,1.0,0.86275,0.91638,0.8586278586278586,1.0,225,1050,2,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,3,2,6,7,6,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,f4b09f4003cb7af5b4c147d5f7121acbed31839c421b099d0dfb922698a97450,0.0,0.6650081766351821,0.12713436581072698,False,1.0,0.94118,0.9654,0.9411764705882353,1.0,225,1050,1,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,3,3,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7264973510474189,0.20249135459817955,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,3,5,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7233956363483364,0.14207903882555392,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,4,1,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7524732410890738,0.20129572551080419,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,4,2,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7496786130985009,0.19269980735871833,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,4,3,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7264973510474189,0.20005840998538682,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,4,5,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7233956363483364,0.1442358606394844,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,5,1,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7524732410890738,0.15297943259721988,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,5,2,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7496786130985009,0.15563701975273983,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,5,3,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7264973510474189,0.15713704857259053,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,5,5,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7233956363483364,0.15486008130982903,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,8,1,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7524732410890738,0.6472660915475159,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,8,2,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7496786130985009,0.6394931354342247,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,8,3,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7264973510474189,0.6383729898831054,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BL,51,8,5,6,6,5,1,6e696b761652566fb1bc5b80d50f2b81fa9b8a68600dd43fa05c96647d9469b6,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7233956363483364,0.6475457933280204,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,2,1,6,15,9,6,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,4c41fce82e37ee903a0e7e9183e656b9d170db1e19b28c44577c063fc1a7ba4c,0.0,0.5491615781599153,1.0,False,1.0,0.70588,0.79638,0.6965438663121915,1.0,225,1050,3,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,2,2,6,9,6,3,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,30295a1958b4b00d1db4465de06eb6e168efe9e487aee30edb43e2edbc3208ca,0.0,0.7540032209232623,0.12580766227690146,False,1.0,0.92157,0.95098,0.9175723123223541,1.0,225,1050,1,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,2,3,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.7995308570071878,0.18518200400839308,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,2,5,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.792996796425399,0.14435926676284935,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,3,1,6,8,6,2,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,c157d9495cd5c699c25a0b89d935e0618da9245a211049d14ab61f24dd23d439,0.0,0.7765454565357832,0.12942458267390025,False,1.0,0.92157,0.95098,0.9235382308845578,1.0,225,1050,1,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,3,2,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.8062029734029467,0.12367141342595431,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,3,3,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.7995308570071878,0.20457827345381235,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,3,5,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.792996796425399,0.1444890393888933,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,4,1,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.834757250186428,0.2034427283404742,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,4,2,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.8062029734029467,0.19433684509575155,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,4,3,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.7995308570071878,0.20200936370343864,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,4,5,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.792996796425399,0.14669011280721533,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,5,1,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.834757250186428,0.15244014090373043,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,5,2,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.8062029734029467,0.15529739456895708,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,5,3,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.7995308570071878,0.15669635160866283,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,5,5,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.792996796425399,0.1577217681313773,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,8,1,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.834757250186428,0.7247054427077232,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,8,2,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.8062029734029467,0.6997324673050547,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,8,3,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.7995308570071878,0.6806628863819093,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BD4,51,8,5,6,6,5,1,e2a7974a2fdfcdd920904f860b52148edaaa6529b8236988d19e490f887ea158,77fa88606dd22ca52f2063a2ff13fc15e39cc7e095d018b598b015a28f352eaa,0.0,0.792996796425399,0.703501749914078,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,2,1,6,14,8,6,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,859064d22a3302f654bae4f2cee9dddbaeef14e680886a94fb758fd66c483ae1,0.0,0.5490208394724192,1.0,False,1.0,0.72549,0.8108,0.7231892195395845,1.0,225,1050,3,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,2,2,6,7,6,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,f4b09f4003cb7af5b4c147d5f7121acbed31839c421b099d0dfb922698a97450,0.0,0.6888325932657393,0.12802338702175964,False,1.0,0.94118,0.9654,0.9411764705882353,1.0,225,1050,1,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,2,3,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7658751862321099,0.18374375828312833,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,2,5,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7633763238204723,0.1414932526728836,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,3,1,6,9,7,2,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,7f0cdc821ce4a61286a9b6cc8d79411f82d640f09cb3adf3b34d8726e23682fb,0.0,0.6391142915098412,0.13125826765332857,False,1.0,0.86275,0.91638,0.8586278586278586,1.0,225,1050,2,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,3,2,6,7,6,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,f4b09f4003cb7af5b4c147d5f7121acbed31839c421b099d0dfb922698a97450,0.0,0.6888325932657393,0.12716004347727983,False,1.0,0.94118,0.9654,0.9411764705882353,1.0,225,1050,1,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,3,3,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7658751862321099,0.20293232162231706,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,3,5,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7633763238204723,0.14151927450445848,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,4,1,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7880885544495452,0.2014973890329607,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,4,2,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7848631548682486,0.19272770653519364,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,4,3,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7658751862321099,0.20040330877840745,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,4,5,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7633763238204723,0.14363020738640797,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,5,1,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7880885544495452,0.15185732110850642,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,5,2,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7848631548682486,0.1549533673108192,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,5,3,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7658751862321099,0.15653548314628005,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,5,5,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7633763238204723,0.15415513228256672,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,8,1,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7880885544495452,0.6517513242432071,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,8,2,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7848631548682486,0.6348930919433171,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,8,3,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7658751862321099,0.6330252942381029,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,freetype__char2svg,BLD4,51,8,5,6,6,5,1,d63de6da20bf7c0b1c0b590044849d8ce173439646deaf6e6d671107cf71dea9,06280bcec3c516aca075a358f24d1f2111a07a16f4d1da5ad45de1f956d15cc5,0.0,0.7633763238204723,0.6545644392441851,False,1.0,1.0,1.0,1.0,1.0,225,1050,0,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,2,1,4,13,11,2,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,377fbedc457666dc2f5c5eada539ce76f47f44e6c625141b752299e0271725f8,0.0,0.4897957203646249,1.0,False,1.0,0.55,0.68635,0.48884165781083955,1.0,180,600,4,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,2,2,4,8,7,1,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,747ad1dbfe9dfb895536c878609e744a2bd12ebd0c85f9546dd855fc958b1875,0.0,0.4733420604118006,1.0,False,1.0,0.7,0.81005,0.6878650227125244,1.0,180,600,3,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,2,3,4,5,5,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,91bb4cdedcdd6b016940b37535d245bc93148b5b2cd8b462c337d81fa7e9092a,0.0,0.450698346647742,0.16830879977025875,False,1.0,0.9,0.9375,0.9090909090909091,1.0,180,600,1,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,2,5,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6205526933439979,0.547537350299493,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,3,1,4,8,7,1,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,747ad1dbfe9dfb895536c878609e744a2bd12ebd0c85f9546dd855fc958b1875,0.0,0.48693266488770226,1.0,False,1.0,0.7,0.81005,0.6878650227125244,1.0,180,600,3,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,3,2,4,8,7,1,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,747ad1dbfe9dfb895536c878609e744a2bd12ebd0c85f9546dd855fc958b1875,0.0,0.4733420604118006,1.0,False,1.0,0.7,0.81005,0.6878650227125244,1.0,180,600,3,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,3,3,4,5,5,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,91bb4cdedcdd6b016940b37535d245bc93148b5b2cd8b462c337d81fa7e9092a,0.0,0.450698346647742,0.16808579794998754,False,1.0,0.9,0.9375,0.9090909090909091,1.0,180,600,1,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,3,5,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6205526933439979,0.5502677085174886,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,4,1,4,5,5,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,91bb4cdedcdd6b016940b37535d245bc93148b5b2cd8b462c337d81fa7e9092a,0.0,0.46933821339971615,0.1777085749579227,False,1.0,0.9,0.9375,0.9090909090909091,1.0,180,600,1,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,4,2,4,5,5,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,91bb4cdedcdd6b016940b37535d245bc93148b5b2cd8b462c337d81fa7e9092a,0.0,0.4668397927568522,0.1775168458265651,False,1.0,0.9,0.9375,0.9090909090909091,1.0,180,600,1,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,4,3,4,5,5,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,91bb4cdedcdd6b016940b37535d245bc93148b5b2cd8b462c337d81fa7e9092a,0.0,0.450698346647742,0.16806519291956057,False,1.0,0.9,0.9375,0.9090909090909091,1.0,180,600,1,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,4,5,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6205526933439979,0.5444124202471796,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,5,1,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6531442294116495,0.14678847280010562,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
L_f3_W5,primary_full_coverage,poppler__pdfimages,B,40,5,2,4,4,4,0,ae9c43363c0ce3d15f18a1a7a4f0b2fe4ccf86b44058e9e6d7f4898e7963f325,3c303e8588976c1374218400bece6f78ca37f2f8dc04111ea5caa9ae59554a23,0.0,0.6506458087687856,0.14652361077598577,False,1.0,1.0,1.0,1.0,1.0,180,600,0,0,0
